iter,objective,gap,alpha
608,1.286033e+06,6.775338e-06,0.003220
609,1.286033e+06,5.307453e-06,0.001261
610,1.286033e+06,2.636192e-06,0.000458
611,1.286033e+06,6.675545e-06,0.002528
612,1.286033e+06,3.518236e-06,0.000856
613,1.286033e+06,8.400541e-06,0.003932
614,1.286033e+06,4.163432e-06,0.000682
615,1.286033e+06,5.291371e-06,0.002105
616,1.286033e+06,4.022270e-06,0.000974
617,1.286033e+06,4.098083e-06,0.001403
618,1.286033e+06,1.869943e-06,0.000310
619,1.286033e+06,5.960163e-06,0.002616
620,1.286033e+06,4.117058e-06,0.001001
621,1.286033e+06,2.648722e-06,0.000470
622,1.286033e+06,6.350266e-06,0.002782
623,1.286033e+06,4.310572e-06,0.001017
624,1.286033e+06,6.638535e-06,0.002759
625,1.286033e+06,3.401998e-06,0.000556
626,1.286033e+06,5.939834e-06,0.002543
627,1.286033e+06,4.938700e-06,0.001244
628,1.286033e+06,6.815096e-06,0.002973
629,1.286033e+06,3.577174e-06,0.000571
630,1.286033e+06,6.328344e-06,0.002409
631,1.286033e+06,4.046793e-06,0.000996
632,1.286033e+06,2.665667e-06,0.000468
633,1.286033e+06,7.888877e-06,0.003492
634,1.286033e+06,4.194842e-06,0.000970
635,1.286033e+06,2.568189e-06,0.000472
636,1.286033e+06,6.920609e-06,0.003069
637,1.286033e+06,5.311177e-06,0.001035
638,1.286033e+06,2.497993e-06,0.000453
639,1.286033e+06,5.712537e-06,0.002753
640,1.286033e+06,4.456415e-06,0.001071
641,1.286033e+06,7.124969e-06,0.002682
642,1.286033e+06,2.987553e-06,0.000500
643,1.286033e+06,4.591917e-06,0.001857
644,1.286033e+06,4.345363e-06,0.001082
645,1.286033e+06,4.245873e-06,0.001572
646,1.286033e+06,2.556002e-06,0.000479
647,1.286033e+06,2.381131e-06,0.000601
648,1.286033e+06,7.578934e-06,0.003214
649,1.286033e+06,3.919269e-06,0.000971
650,1.286033e+06,3.031433e-06,0.000549
651,1.286033e+06,5.855659e-06,0.002646
652,1.286033e+06,3.742628e-06,0.000911
653,1.286033e+06,7.716600e-06,0.002964
654,1.286033e+06,2.865050e-06,0.000482
655,1.286033e+06,2.510964e-06,0.000634
656,1.286033e+06,4.900159e-06,0.002138
657,1.286033e+06,3.197419e-06,0.000779
658,1.286033e+06,2.603422e-06,0.000459
659,1.286033e+06,7.973004e-06,0.003706
660,1.286033e+06,4.710711e-06,0.001094
661,1.286033e+06,2.372333e-06,0.000430
662,1.286033e+06,7.130417e-06,0.003044
663,1.286033e+06,3.844821e-06,0.000881
664,1.286033e+06,2.429192e-06,0.000439
665,1.286033e+06,5.589506e-06,0.002632
666,1.286033e+06,4.209878e-06,0.001015
667,1.286033e+06,6.458695e-06,0.002732
668,1.286033e+06,2.874380e-06,0.000469
669,1.286033e+06,2.274090e-06,0.000571
670,1.286033e+06,5.705531e-06,0.002388
671,1.286033e+06,2.958945e-06,0.000741
672,1.286033e+06,2.644775e-06,0.000479
673,1.286033e+06,6.547970e-06,0.002682
674,1.286033e+06,3.706570e-06,0.000900
675,1.286033e+06,7.159052e-06,0.002956
676,1.286033e+06,2.517314e-06,0.000408
677,1.286033e+06,5.474772e-06,0.002211
678,1.286033e+06,3.913713e-06,0.000982
679,1.286033e+06,2.657186e-06,0.000482
680,1.286033e+06,6.170111e-06,0.002869
681,1.286033e+06,4.287419e-06,0.000964
682,1.286033e+06,2.469372e-06,0.000423
683,1.286033e+06,5.637250e-06,0.002372
684,1.286033e+06,3.799566e-06,0.000775
685,1.286033e+06,7.654954e-06,0.003211
686,1.286033e+06,3.457152e-06,0.000559
687,1.286033e+06,4.305414e-06,0.001704
688,1.286033e+06,3.815751e-06,0.000962
689,1.286033e+06,5.682397e-06,0.002539
690,1.286033e+06,2.851462e-06,0.000475
691,1.286033e+06,4.851837e-06,0.002066
692,1.286033e+06,4.116780e-06,0.000902
693,1.286033e+06,4.705810e-06,0.002213
694,1.286033e+06,2.855933e-06,0.000464
695,1.286033e+06,6.017159e-06,0.002645
696,1.286033e+06,4.398344e-06,0.001062
697,1.286033e+06,2.587813e-06,0.000453
698,1.286033e+06,6.373471e-06,0.002946
699,1.286033e+06,4.156864e-06,0.000978
700,1.286033e+06,2.334476e-06,0.000423
701,1.286033e+06,5.362703e-06,0.002305
702,1.286033e+06,3.788159e-06,0.000897
703,1.286033e+06,5.801075e-06,0.002674
704,1.286033e+06,2.738098e-06,0.000432
705,1.286033e+06,2.312739e-06,0.000558
706,1.286033e+06,7.428711e-06,0.002908
707,1.286033e+06,2.661899e-06,0.000399
708,1.286033e+06,4.761612e-06,0.001937
709,1.286033e+06,4.036479e-06,0.001009
710,1.286033e+06,4.455734e-06,0.001713
711,1.286033e+06,2.597835e-06,0.000470
712,1.286033e+06,2.190996e-06,0.000540
713,1.286033e+06,7.271546e-06,0.003303
714,1.286033e+06,3.051586e-06,0.000505
715,1.286033e+06,5.953272e-06,0.002637
716,1.286033e+06,4.818807e-06,0.001226
717,1.286033e+06,4.906947e-06,0.001912
718,1.286033e+06,2.077048e-06,0.000347
719,1.286033e+06,4.769969e-06,0.002190
720,1.286033e+06,4.119326e-06,0.000980
721,1.286033e+06,2.323925e-06,0.000417
722,1.286033e+06,6.127149e-06,0.002681
723,1.286033e+06,3.933352e-06,0.000941
724,1.286033e+06,2.052948e-06,0.000359
725,1.286033e+06,5.085231e-06,0.002099
726,1.286033e+06,3.224285e-06,0.000768
727,1.286033e+06,5.342251e-06,0.002473
728,1.286033e+06,2.599512e-06,0.000423
729,1.286033e+06,2.303508e-06,0.000574
730,1.286033e+06,7.696944e-06,0.003013
731,1.286033e+06,2.481633e-06,0.000363
732,1.286033e+06,4.058869e-06,0.001624
733,1.286033e+06,3.769548e-06,0.000961
734,1.286033e+06,4.970516e-06,0.002028
735,1.286033e+06,2.140677e-06,0.000365
736,1.286033e+06,4.603284e-06,0.002085
737,1.286033e+06,3.541068e-06,0.000803
738,1.286033e+06,2.056564e-06,0.000375
739,1.286033e+06,6.442033e-06,0.002877
740,1.286033e+06,4.167152e-06,0.000994
741,1.286033e+06,2.250496e-06,0.000409
742,1.286033e+06,6.088883e-06,0.002745
743,1.286033e+06,4.350431e-06,0.000990
744,1.286033e+06,2.186191e-06,0.000401
745,1.286033e+06,5.609727e-06,0.002731
746,1.286033e+06,3.834566e-06,0.000776
747,1.286033e+06,6.171803e-06,0.002111
748,1.286033e+06,2.228419e-06,0.000382
749,1.286033e+06,3.968635e-06,0.001611
750,1.286033e+06,2.972693e-06,0.000713
751,1.286033e+06,2.229322e-06,0.000391
752,1.286033e+06,6.187384e-06,0.002904
753,1.286033e+06,4.296832e-06,0.001022
754,1.286033e+06,2.046483e-06,0.000359
755,1.286033e+06,5.464666e-06,0.002059
756,1.286033e+06,3.161633e-06,0.000758
757,1.286033e+06,5.096710e-06,0.002318
758,1.286033e+06,2.469486e-06,0.000393
759,1.286033e+06,2.158447e-06,0.000535
760,1.286033e+06,6.660368e-06,0.002559
761,1.286033e+06,2.127613e-06,0.000350
762,1.286033e+06,4.575776e-06,0.001824
763,1.286033e+06,3.629716e-06,0.000908
764,1.286033e+06,3.950783e-06,0.001734
765,1.286033e+06,2.156132e-06,0.000350
766,1.286033e+06,5.181087e-06,0.002223
767,1.286033e+06,3.639936e-06,0.000873
768,1.286033e+06,2.231629e-06,0.000422
769,1.286033e+06,5.882753e-06,0.002741
770,1.286033e+06,3.645982e-06,0.000793
771,1.286033e+06,5.425694e-06,0.002072
772,1.286033e+06,2.699293e-06,0.000439
773,1.286033e+06,4.666227e-06,0.001896
774,1.286033e+06,3.309481e-06,0.000834
775,1.286033e+06,2.224701e-06,0.000364
776,1.286033e+06,6.818146e-06,0.003026
777,1.286033e+06,3.745530e-06,0.000902
778,1.286033e+06,2.117791e-06,0.000404
779,1.286033e+06,4.432042e-06,0.001961
780,1.286033e+06,3.198686e-06,0.000708
781,1.286033e+06,4.236165e-06,0.001827
782,1.286033e+06,2.219995e-06,0.000375
783,1.286033e+06,5.078387e-06,0.002241
784,1.286033e+06,4.156079e-06,0.001001
785,1.286033e+06,1.962708e-06,0.000357
786,1.286033e+06,5.029216e-06,0.002309
787,1.286033e+06,3.565017e-06,0.000852
788,1.286033e+06,2.062089e-06,0.000328
789,1.286033e+06,6.226649e-06,0.002803
790,1.286033e+06,3.451280e-06,0.000744
791,1.286033e+06,2.092331e-06,0.000371
792,1.286033e+06,3.850470e-06,0.001683
793,1.286033e+06,3.120119e-06,0.000727
794,1.286033e+06,5.331813e-06,0.002316
795,1.286033e+06,2.421807e-06,0.000390
796,1.286033e+06,1.925786e-06,0.000450
797,1.286033e+06,5.895698e-06,0.002537
798,1.286033e+06,3.156304e-06,0.000765
799,1.286033e+06,2.215910e-06,0.000399
800,1.286033e+06,5.496596e-06,0.002464
801,1.286033e+06,3.901498e-06,0.000772
802,1.286033e+06,2.078233e-06,0.000367
803,1.286033e+06,4.005650e-06,0.001666
804,1.286033e+06,2.654901e-06,0.000603
805,1.286033e+06,6.442701e-06,0.002980
806,1.286033e+06,2.806313e-06,0.000456
807,1.286033e+06,3.953079e-06,0.001482
808,1.286033e+06,3.537849e-06,0.000851
809,1.286033e+06,4.560335e-06,0.001928
810,1.286033e+06,2.167765e-06,0.000358
811,1.286033e+06,5.516691e-06,0.002473
812,1.286033e+06,3.655347e-06,0.000844
813,1.286033e+06,2.125667e-06,0.000376
814,1.286033e+06,4.427607e-06,0.001940
815,1.286033e+06,3.346387e-06,0.000838
816,1.286033e+06,4.973991e-06,0.002054
817,1.286033e+06,2.549407e-06,0.000427
818,1.286033e+06,3.516398e-06,0.001516
819,1.286033e+06,3.416357e-06,0.000831
820,1.286033e+06,6.155575e-06,0.002635
821,1.286033e+06,2.744654e-06,0.000447
822,1.286033e+06,3.886092e-06,0.001542
823,1.286033e+06,3.258910e-06,0.000798
824,1.286033e+06,4.514129e-06,0.002069
825,1.286033e+06,2.451589e-06,0.000394
826,1.286033e+06,5.386267e-06,0.002417
827,1.286033e+06,4.035625e-06,0.000931
828,1.286033e+06,2.065768e-06,0.000376
829,1.286033e+06,5.314673e-06,0.002556
830,1.286033e+06,3.587486e-06,0.000700
831,1.286033e+06,1.863414e-06,0.000338
832,1.286033e+06,4.387070e-06,0.001826
833,1.286033e+06,3.728795e-06,0.000936
834,1.286033e+06,4.629532e-06,0.002098
835,1.286033e+06,2.392531e-06,0.000391
836,1.286033e+06,3.516725e-06,0.001469
837,1.286033e+06,3.305152e-06,0.000766
838,1.286033e+06,4.473105e-06,0.001974
839,1.286033e+06,2.157574e-06,0.000354
840,1.286033e+06,4.214849e-06,0.001437
841,1.286033e+06,2.588709e-06,0.000655
842,1.286033e+06,1.941362e-06,0.000367
843,1.286033e+06,4.939986e-06,0.002184
844,1.286033e+06,3.178971e-06,0.000771
845,1.286033e+06,4.155890e-06,0.001718
846,1.286033e+06,2.269432e-06,0.000415
847,1.286033e+06,2.570802e-06,0.000662
848,1.286033e+06,4.745986e-06,0.001879
849,1.286033e+06,2.399765e-06,0.000598
850,1.286033e+06,5.269723e-06,0.002205
851,1.286033e+06,2.744163e-06,0.000436
852,1.286033e+06,4.124971e-06,0.001540
853,1.286033e+06,2.673932e-06,0.000659
854,1.286033e+06,5.871427e-06,0.002596
855,1.286033e+06,2.946522e-06,0.000483
856,1.286033e+06,3.901748e-06,0.001556
857,1.286033e+06,2.968077e-06,0.000735
858,1.286033e+06,4.369522e-06,0.001982
859,1.286033e+06,2.550596e-06,0.000414
860,1.286033e+06,4.525320e-06,0.001737
861,1.286033e+06,3.132637e-06,0.000757
862,1.286033e+06,1.529578e-06,0.000279
863,1.286033e+06,3.403519e-06,0.001306
864,1.286033e+06,2.033861e-06,0.000503
865,1.286033e+06,4.365771e-06,0.002022
866,1.286033e+06,1.994775e-06,0.000329
867,1.286033e+06,6.053202e-06,0.002487
868,1.286033e+06,3.498966e-06,0.000717
869,1.286033e+06,1.956606e-06,0.000354
870,1.286033e+06,4.393988e-06,0.001991
871,1.286033e+06,3.592281e-06,0.000876
872,1.286033e+06,1.889040e-06,0.000340
873,1.286033e+06,5.604395e-06,0.002504
874,1.286033e+06,3.553795e-06,0.000817
875,1.286033e+06,1.819874e-06,0.000310
876,1.286033e+06,3.643445e-06,0.001635
877,1.286033e+06,2.810825e-06,0.000650
878,1.286033e+06,4.209914e-06,0.001754
879,1.286033e+06,1.838544e-06,0.000301
880,1.286033e+06,4.767632e-06,0.001847
881,1.286033e+06,3.327896e-06,0.000847
882,1.286033e+06,2.026721e-06,0.000367
883,1.286033e+06,5.694485e-06,0.002512
884,1.286033e+06,3.019856e-06,0.000700
885,1.286033e+06,1.700964e-06,0.000309
886,1.286033e+06,4.141605e-06,0.001690
887,1.286033e+06,3.128331e-06,0.000778
888,1.286033e+06,4.703509e-06,0.002109
889,1.286033e+06,2.317723e-06,0.000371
890,1.286033e+06,3.914408e-06,0.001497
891,1.286033e+06,3.166746e-06,0.000792
892,1.286033e+06,4.306483e-06,0.001857
893,1.286033e+06,1.814910e-06,0.000307
894,1.286033e+06,3.882707e-06,0.001744
895,1.286033e+06,2.949975e-06,0.000576
896,1.286033e+06,2.178124e-06,0.000411
897,1.286033e+06,5.602563e-06,0.002439
898,1.286033e+06,3.647396e-06,0.000876
899,1.286033e+06,1.591858e-06,0.000288
900,1.286033e+06,4.409004e-06,0.001902
901,1.286033e+06,2.930388e-06,0.000703
902,1.286033e+06,1.530552e-06,0.000272
903,1.286033e+06,4.148186e-06,0.001796
904,1.286033e+06,2.974578e-06,0.000711
905,1.286033e+06,4.764772e-06,0.002131
906,1.286033e+06,2.097019e-06,0.000332
907,1.286033e+06,1.821907e-06,0.000433
908,1.286033e+06,5.103693e-06,0.002299
909,1.286033e+06,2.268354e-06,0.000369
910,1.286033e+06,4.145801e-06,0.001546
911,1.286033e+06,2.920503e-06,0.000743
912,1.286033e+06,3.640720e-06,0.001371
913,1.286033e+06,1.725455e-06,0.000316
914,1.286033e+06,1.775632e-06,0.000442
915,1.286033e+06,4.644543e-06,0.002157
916,1.286033e+06,2.010637e-06,0.000327
917,1.286033e+06,4.514281e-06,0.001698
918,1.286033e+06,3.141098e-06,0.000778
919,1.286033e+06,3.175605e-06,0.001352
920,1.286033e+06,1.556224e-06,0.000258
921,1.286033e+06,4.341070e-06,0.001847
922,1.286033e+06,3.056074e-06,0.000608
923,1.286033e+06,6.160845e-06,0.002400
924,1.286033e+06,2.934858e-06,0.000494
925,1.286033e+06,3.124728e-06,0.001236
926,1.286033e+06,2.958022e-06,0.000759
927,1.286033e+06,4.302210e-06,0.002204
928,1.286033e+06,2.493191e-06,0.000413
929,1.286033e+06,1.627060e-06,0.000404
930,1.286033e+06,4.520046e-06,0.002161
931,1.286033e+06,2.883215e-06,0.000677
932,1.286033e+06,2.093979e-06,0.000360
933,1.286033e+06,5.714397e-06,0.002306
934,1.286033e+06,2.824854e-06,0.000651
935,1.286033e+06,1.658316e-06,0.000300
936,1.286033e+06,4.000567e-06,0.001702
937,1.286033e+06,3.060755e-06,0.000733
938,1.286033e+06,3.431373e-06,0.001560
939,1.286033e+06,1.598245e-06,0.000260
940,1.286033e+06,3.897599e-06,0.001537
941,1.286033e+06,2.793057e-06,0.000658
942,1.286033e+06,1.599586e-06,0.000285
943,1.286033e+06,5.126810e-06,0.002288
944,1.286033e+06,2.944389e-06,0.000740
945,1.286033e+06,1.614229e-06,0.000285
946,1.286033e+06,4.373347e-06,0.002154
947,1.286033e+06,3.333356e-06,0.000793
948,1.286033e+06,1.979735e-06,0.000344
949,1.286033e+06,3.894404e-06,0.001595
950,1.286033e+06,2.443158e-06,0.000502
951,1.286033e+06,3.771895e-06,0.001618
952,1.286033e+06,1.649454e-06,0.000268
953,1.286033e+06,5.619582e-06,0.002519
954,1.286033e+06,2.376828e-06,0.000371
955,1.286033e+06,2.571066e-06,0.000615
956,1.286033e+06,3.714373e-06,0.001472
957,1.286033e+06,4.771122e-06,0.001868
958,1.286033e+06,2.201522e-06,0.000374
959,1.286033e+06,2.054077e-06,0.000518
960,1.286033e+06,5.209961e-06,0.002339
961,1.286033e+06,2.642725e-06,0.000608
962,1.286033e+06,1.808177e-06,0.000319
963,1.286033e+06,4.465423e-06,0.002110
964,1.286033e+06,3.215203e-06,0.000768
965,1.286033e+06,1.791109e-06,0.000316
966,1.286033e+06,3.905560e-06,0.001720
967,1.286033e+06,2.717397e-06,0.000647
968,1.286033e+06,4.734647e-06,0.002093
969,1.286033e+06,2.098714e-06,0.000346
970,1.286033e+06,1.773500e-06,0.000426
971,1.286033e+06,4.663529e-06,0.002079
972,1.286033e+06,2.020305e-06,0.000313
973,1.286033e+06,3.887189e-06,0.001334
974,1.286033e+06,2.545130e-06,0.000639
975,1.286033e+06,4.367902e-06,0.001912
976,1.286033e+06,1.968789e-06,0.000317
977,1.286033e+06,4.192000e-06,0.001796
978,1.286033e+06,2.993870e-06,0.000612
979,1.286033e+06,4.400371e-06,0.001939
980,1.286033e+06,2.565026e-06,0.000416
981,1.286033e+06,4.115595e-06,0.001565
982,1.286033e+06,2.583241e-06,0.000593
983,1.286033e+06,1.317974e-06,0.000230
984,1.286033e+06,3.869156e-06,0.001703
985,1.286033e+06,2.976327e-06,0.000743
986,1.286033e+06,1.611025e-06,0.000283
987,1.286033e+06,5.407018e-06,0.002114
988,1.286033e+06,2.640697e-06,0.000645
989,1.286033e+06,1.592963e-06,0.000279
990,1.286033e+06,3.487507e-06,0.001499
991,1.286033e+06,2.645725e-06,0.000646
992,1.286033e+06,3.470289e-06,0.001522
993,1.286033e+06,1.547266e-06,0.000253
994,1.286033e+06,4.227831e-06,0.001638
995,1.286033e+06,2.562256e-06,0.000587
996,1.286033e+06,1.412930e-06,0.000256
997,1.286033e+06,3.490292e-06,0.001585
998,1.286033e+06,2.835699e-06,0.000710
999,1.286033e+06,1.494651e-06,0.000260
1000,1.286033e+06,4.614628e-06,0.002096
1001,1.286033e+06,2.964968e-06,0.000703
1002,1.286033e+06,1.570397e-06,0.000274
1003,1.286033e+06,5.582045e-06,0.002129
1004,1.286033e+06,2.541166e-06,0.000561
1005,1.286033e+06,1.491629e-06,0.000263
1006,1.286033e+06,3.668368e-06,0.001705
1007,1.286033e+06,2.863641e-06,0.000704
1008,1.286033e+06,4.118687e-06,0.001805
1009,1.286033e+06,2.076911e-06,0.000333
1010,1.286033e+06,1.431709e-06,0.000354
1011,1.286033e+06,5.717115e-06,0.002253
1012,1.286033e+06,2.118162e-06,0.000318
1013,1.286033e+06,3.408974e-06,0.001378
1014,1.286033e+06,2.926778e-06,0.000748
1015,1.286033e+06,3.101205e-06,0.001325
1016,1.286033e+06,1.884543e-06,0.000447
1017,1.286033e+06,1.854953e-06,0.000350
1018,1.286033e+06,4.892961e-06,0.002103
1019,1.286033e+06,2.852337e-06,0.000684
1020,1.286033e+06,1.587606e-06,0.000300
1021,1.286033e+06,4.582636e-06,0.002041
1022,1.286033e+06,3.161203e-06,0.000719
1023,1.286033e+06,1.485964e-06,0.000264
1024,1.286033e+06,4.108617e-06,0.002051
1025,1.286033e+06,2.761740e-06,0.000521
1026,1.286033e+06,1.557310e-06,0.000274
1027,1.286033e+06,4.002534e-06,0.001553
1028,1.286033e+06,2.664471e-06,0.000656
1029,1.286033e+06,3.869041e-06,0.001686
1030,1.286033e+06,1.996557e-06,0.000326
1031,1.286033e+06,1.570055e-06,0.000390
1032,1.286033e+06,3.133834e-06,0.001257
1033,1.286033e+06,3.983722e-06,0.001604
1034,1.286033e+06,2.080010e-06,0.000351
1035,1.286033e+06,1.781413e-06,0.000454
1036,1.286033e+06,4.215244e-06,0.001776
1037,1.286033e+06,2.028126e-06,0.000480
1038,1.286033e+06,3.951313e-06,0.001624
1039,1.286033e+06,2.136756e-06,0.000365
1040,1.286033e+06,4.108066e-06,0.001872
1041,1.286033e+06,2.975252e-06,0.000713
1042,1.286033e+06,1.430624e-06,0.000260
1043,1.286033e+06,4.286156e-06,0.002279
1044,1.286033e+06,3.172381e-06,0.000702
1045,1.286033e+06,1.731157e-06,0.000309
1046,1.286033e+06,3.494455e-06,0.001493
1047,1.286033e+06,2.621001e-06,0.000649
1048,1.286033e+06,3.438609e-06,0.001549
1049,1.286033e+06,1.767057e-06,0.000288
1050,1.286033e+06,4.437649e-06,0.001869
1051,1.286033e+06,3.176504e-06,0.000644
1052,1.286033e+06,1.428958e-06,0.000258
1053,1.286033e+06,3.246857e-06,0.001449
1054,1.286033e+06,2.803372e-06,0.000687
1055,1.286033e+06,1.423479e-06,0.000247
1056,1.286033e+06,4.347838e-06,0.001959
1057,1.286033e+06,2.629624e-06,0.000558
1058,1.286033e+06,1.446817e-06,0.000263
1059,1.286033e+06,3.873156e-06,0.001701
1060,1.286033e+06,2.707902e-06,0.000645
1061,1.286033e+06,3.398728e-06,0.001568
1062,1.286033e+06,1.942564e-06,0.000325
1063,1.286033e+06,3.952252e-06,0.001425
1064,1.286033e+06,2.674647e-06,0.000659
1065,1.286033e+06,1.242044e-06,0.000226
1066,1.286033e+06,4.104380e-06,0.001903
1067,1.286033e+06,2.580706e-06,0.000594
1068,1.286033e+06,1.628348e-06,0.000288
1069,1.286033e+06,3.137806e-06,0.001346
1070,1.286033e+06,2.289126e-06,0.000543
1071,1.286033e+06,3.627990e-06,0.001439
1072,1.286033e+06,1.917682e-06,0.000475
1073,1.286033e+06,1.774330e-06,0.000334
1074,1.286033e+06,4.166749e-06,0.001870
1075,1.286033e+06,2.934389e-06,0.000690
1076,1.286033e+06,1.548685e-06,0.000288
1077,1.286033e+06,4.151817e-06,0.001809
1078,1.286033e+06,2.608002e-06,0.000618
1079,1.286033e+06,3.498930e-06,0.001399
1080,1.286033e+06,1.363085e-06,0.000223
1081,1.286033e+06,4.088856e-06,0.001858
1082,1.286033e+06,2.938662e-06,0.000707
1083,1.286033e+06,1.671841e-06,0.000318
1084,1.286033e+06,3.515106e-06,0.001548
1085,1.286033e+06,2.770680e-06,0.000558
1086,1.286033e+06,1.256729e-06,0.000226
1087,1.286033e+06,3.926791e-06,0.001727
1088,1.286033e+06,2.683050e-06,0.000636
1089,1.286033e+06,1.610196e-06,0.000291
1090,1.286033e+06,2.742915e-06,0.000997
1091,1.286033e+06,1.593585e-06,0.000419
1092,1.286033e+06,3.338713e-06,0.001541
1093,1.286033e+06,1.319831e-06,0.000217
1094,1.286033e+06,3.343275e-06,0.001306
1095,1.286033e+06,2.394871e-06,0.000578
1096,1.286033e+06,3.574591e-06,0.001601
1097,1.286033e+06,2.035586e-06,0.000339
1098,1.286033e+06,3.190157e-06,0.001196
1099,1.286033e+06,2.511111e-06,0.000637
1100,1.286033e+06,4.098496e-06,0.001841
1101,1.286033e+06,1.940322e-06,0.000317
1102,1.286033e+06,4.142761e-06,0.001820
1103,1.286033e+06,2.000451e-06,0.000326
1104,1.286033e+06,1.840897e-06,0.000455
1105,1.286033e+06,3.365322e-06,0.001417
1106,1.286033e+06,1.800395e-06,0.000444
1107,1.286033e+06,4.414424e-06,0.001827
1108,1.286033e+06,1.812199e-06,0.000294
1109,1.286033e+06,3.473743e-06,0.001462
1110,1.286033e+06,2.474455e-06,0.000588
1111,1.286033e+06,3.339087e-06,0.001469
1112,1.286033e+06,1.723393e-06,0.000284
1113,1.286033e+06,4.792690e-06,0.001872
1114,1.286033e+06,2.619191e-06,0.000527
1115,1.286033e+06,1.589261e-06,0.000300
1116,1.286033e+06,3.202007e-06,0.001310
1117,1.286033e+06,2.363760e-06,0.000567
1118,1.286033e+06,4.589204e-06,0.001981
1119,1.286033e+06,2.212820e-06,0.000355
1120,1.286033e+06,3.404314e-06,0.001520
1121,1.286033e+06,2.887924e-06,0.000720
1122,1.286033e+06,1.447450e-06,0.000265
1123,1.286033e+06,4.461335e-06,0.002240
1124,1.286033e+06,2.971847e-06,0.000713
1125,1.286033e+06,1.529315e-06,0.000269
1126,1.286033e+06,3.291454e-06,0.001488
1127,1.286033e+06,2.306630e-06,0.000514
1128,1.286033e+06,1.352596e-06,0.000235
1129,1.286033e+06,3.936852e-06,0.001775
1130,1.286033e+06,2.590417e-06,0.000632
1131,1.286033e+06,1.447404e-06,0.000248
1132,1.286033e+06,3.557128e-06,0.001494
1133,1.286033e+06,2.179982e-06,0.000535
1134,1.286033e+06,3.796654e-06,0.001594
1135,1.286033e+06,1.652534e-06,0.000268
1136,1.286033e+06,1.553554e-06,0.000391
1137,1.286033e+06,4.311470e-06,0.001907
1138,1.286033e+06,1.557688e-06,0.000249
1139,1.286033e+06,3.498401e-06,0.001502
1140,1.286033e+06,2.784390e-06,0.000716
1141,1.286033e+06,1.357640e-06,0.000219
1142,1.286033e+06,4.779942e-06,0.002382
1143,1.286033e+06,2.089086e-06,0.000333
1144,1.286033e+06,1.843410e-06,0.000448
1145,1.286033e+06,2.913871e-06,0.001305
1146,1.286033e+06,2.177225e-06,0.000493
1147,1.286033e+06,4.865721e-06,0.002038
1148,1.286033e+06,1.848747e-06,0.000293
1149,1.286033e+06,2.507961e-06,0.000960
1150,1.286033e+06,2.215176e-06,0.000567
1151,1.286033e+06,3.479949e-06,0.001504
1152,1.286033e+06,1.638325e-06,0.000247
1153,1.286033e+06,2.870353e-06,0.001351
1154,1.286033e+06,2.770438e-06,0.000669
1155,1.286033e+06,1.374693e-06,0.000260
1156,1.286033e+06,2.702763e-06,0.001145
1157,1.286033e+06,1.650257e-06,0.000391
1158,1.286033e+06,3.207531e-06,0.001378
1159,1.286033e+06,1.442665e-06,0.000241
1160,1.286033e+06,3.769452e-06,0.001455
1161,1.286033e+06,2.126860e-06,0.000523
1162,1.286033e+06,1.417787e-06,0.000253
1163,1.286033e+06,4.241570e-06,0.001867
1164,1.286033e+06,2.577270e-06,0.000647
1165,1.286033e+06,1.349041e-06,0.000233
1166,1.286033e+06,3.491591e-06,0.001682
1167,1.286033e+06,2.745360e-06,0.000640
1168,1.286033e+06,1.561019e-06,0.000246
1169,1.286033e+06,3.532745e-06,0.001476
1170,1.286033e+06,2.119162e-06,0.000514
1171,1.286033e+06,2.718090e-06,0.001113
1172,1.286033e+06,1.284609e-06,0.000220
1173,1.286033e+06,3.977090e-06,0.001757
1174,1.286033e+06,2.315577e-06,0.000559
1175,1.286033e+06,1.626277e-06,0.000296
1176,1.286033e+06,4.156393e-06,0.001838
1177,1.286033e+06,2.799157e-06,0.000656
1178,1.286033e+06,1.232755e-06,0.000218
1179,1.286033e+06,2.909391e-06,0.001396
1180,1.286032e+06,2.105888e-06,0.000476
1181,1.286032e+06,4.170120e-06,0.001936
1182,1.286032e+06,2.204049e-06,0.000329
1183,1.286032e+06,2.607659e-06,0.001041
1184,1.286032e+06,2.347062e-06,0.000549
1185,1.286032e+06,1.251878e-06,0.000226
1186,1.286032e+06,3.723792e-06,0.001677
1187,1.286032e+06,2.563488e-06,0.000605
1188,1.286032e+06,1.334641e-06,0.000235
1189,1.286032e+06,3.331268e-06,0.001491
1190,1.286032e+06,2.100588e-06,0.000468
1191,1.286032e+06,3.419365e-06,0.001269
1192,1.286032e+06,1.434539e-06,0.000245
1193,1.286032e+06,2.540004e-06,0.001164
1194,1.286032e+06,2.393049e-06,0.000583
1195,1.286032e+06,2.970516e-06,0.001186
1196,1.286032e+06,1.462319e-06,0.000237
1197,1.286032e+06,2.616180e-06,0.001014
1198,1.286032e+06,2.219478e-06,0.000556
1199,1.286032e+06,1.372832e-06,0.000256
1200,1.286032e+06,3.699339e-06,0.001727
1201,1.286032e+06,2.247030e-06,0.000439
1202,1.286032e+06,3.696670e-06,0.001402
1203,1.286032e+06,1.695371e-06,0.000289
1204,1.286032e+06,3.982493e-06,0.001826
1205,1.286032e+06,2.589608e-06,0.000621
1206,1.286032e+06,1.529639e-06,0.000286
